brand,model,price,description,category,country,source,sourceType,url
Nokia,Nokia 130,449LE,"Nokia 130 Dual Sim, 8MB, 2G - Red",Mobile Phones,Egypt,B-Tech (Egypt),online,https://btech.com/en/nokia-130-dual-sim-8mb-2g-red.html
Samsung,AirFlex L,165LE,Ttec AirFlex L Back Cover For Samsung Galaxy Note 8 - Black,Mobile Phones,Egypt,B-Tech (Egypt),online,https://btech.com/en/ttec-airflex-l-back-cover-for-samsung-galaxy-note-8-black.html
Samsung,AirFlex L,160LE,Ttec AirFlex L Back Cover For Samsung Galaxy S8 - Clear,Mobile Phones,Egypt,B-Tech (Egypt),online,https://btech.com/en/ttec-airflex-l-back-cover-for-samsung-galaxy-s8-clear.html
Ttec,AirFlex L,350LE,Ttec AirFlex L Back Cover For iPhone X - Siyah Black,Mobile Phones,Egypt,B-Tech (Egypt),online,https://btech.com/en/ttec-airflex-l-back-cover-for-iphone-x-siyah-black.html
"HTC                        
                            Qualcomm",Desire 12 Plus,"4,444LE","HTC Desire 12 Plus Dual Sim, 32GB, 4G LTE - Cool Black",Mobile Phones,Egypt,B-Tech (Egypt),online,https://btech.com/en/htc-desire-12-plus-dual-sim-32gb-4g-lte-cool-black.html
"HTC                        
                            Qualcomm",Desire 12 Plus,"4,444LE","HTC Desire 12 Plus Dual Sim, 32GB, 4G LTE - Warm Silver",Mobile Phones,Egypt,B-Tech (Egypt),online,https://btech.com/en/htc-desire-12-plus-dual-sim-32gb-4g-lte-warm-silver.html
"HTC                        
                            MEDIATEK",Desire 12,"3,333LE","HTC Desire 12 Dual Sim, 32GB, 4G LTE - Cool Black",Mobile Phones,Egypt,B-Tech (Egypt),online,https://btech.com/en/htc-desire-12-dual-sim-32gb-4g-lte-cool-black.html
Sico,Express 3,"1,150LE","SICO Tab Express 3, 7 Inch, 8GB, 3G - Gold",Mobile Phones,Egypt,B-Tech (Egypt),online,https://btech.com/en/sico-tab-express-3-7-inch-8gb-3g-gold.html
"Samsung                        
                            Samsung",J8 J810,"4,699LE","Samsung Galaxy J8 J810 Dual Sim, 64GB, 4G LTE - Gold",Mobile Phones,Egypt,B-Tech (Egypt),online,https://btech.com/en/samsung-galaxy-j8-j810-dual-sim-64gb-4g-lte-gold.html
"Samsung                        
                            Samsung",J8 J810,"4,699LE","Samsung Galaxy J8 J810 Dual Sim, 64GB, 4G LTE - Black",Mobile Phones,Egypt,B-Tech (Egypt),online,https://btech.com/en/samsung-galaxy-j8-j810-dual-sim-64gb-4g-lte-black.html
APC,Essential SurgeArrest PM5U-GR,525LE,"APC Essential SurgeArrest Electric Adapter, 5 Outlets, 2 USB Ports, White - PM5U-GR",Mobile Phones,Egypt,B-Tech (Egypt),online,https://btech.com/en/apc-essential-surgearrest-electric-adapter-5-outlets-2-usb-ports-white-pm5u-gr.html
"Samsung                        
                            Samsung",Galaxy J6 J600,"3,599LE","Samsung Galaxy J6 J600 Dual Sim, 32GB, 4G LTE - Gold",Mobile Phones,Egypt,B-Tech (Egypt),online,https://btech.com/en/samsung-galaxy-j6-j600-dual-sim-32gb-4g-lte-gold.html
"Samsung                        
                            Samsung",Galaxy J6 J600,"3,599LE","Samsung Galaxy J6 J600 Dual Sim, 32GB, 4G LTE - Black",Mobile Phones,Egypt,B-Tech (Egypt),online,https://btech.com/en/samsung-galaxy-j6-j600-dual-sim-32gb-4g-lte-black.html
Ttec,,120LE,"Ttec Premium Stereo Aux Cable, 1 Meter - Black",Mobile Phones,Egypt,B-Tech (Egypt),online,https://btech.com/en/ttec-premium-stereo-aux-cable-1-meter-black.html
Ttec,AirFlex L,199LE,Ttec AirFlex L Back Cover For iPhone 7/8 Plus - Purple,Mobile Phones,Egypt,B-Tech (Egypt),online,https://btech.com/en/ttec-airflex-l-back-cover-for-iphone-7-8-plus-purple.html
Passion 4,,89LE,"Passion 4 AUX Cable, 2 Meters - Black",Mobile Phones,Egypt,B-Tech (Egypt),online,https://btech.com/en/passion-4-aux-cable-2-meters-black.html
"Oppo                        
                            Qualcomm",,"2,499LE","OPPO A71K Dual Sim, 16GB, 4G LTE - Black",Mobile Phones,Egypt,B-Tech (Egypt),online,https://btech.com/en/oppo-a71k-dual-sim-16gb-4g-lte-black.html
Ttec,AirFlex L,199LE,Ttec AirFlex L Back Cover For iPhone 7/8 Plus - Black,Mobile Phones,Egypt,B-Tech (Egypt),online,https://btech.com/en/ttec-airflex-l-back-cover-for-iphone-7-8-plus-black.html
Ttec,AirFlex L,199LE,Ttec AirFlex L Back Cover For iPhone 7/8 Plus - Navy Blue,Mobile Phones,Egypt,B-Tech (Egypt),online,https://btech.com/en/ttec-airflex-l-back-cover-for-iphone-7-8-plus-navy-blue.html
"Oppo                        
                            Qualcomm",,"2,499LE","OPPO A71K Dual Sim, 16GB, 4G LTE - Gold",Mobile Phones,Egypt,B-Tech (Egypt),online,https://btech.com/en/oppo-a71k-dual-sim-16gb-4g-lte-gold.html
"LAVA                        
                            MEDIATEK",Iris 820,"1,299LE","Lava Iris 820 Dual Sim, 8GB, 3G - Grey",Mobile Phones,Egypt,B-Tech (Egypt),online,https://btech.com/en/lava-iris-820-dual-sim-8gb-3g-grey.html
"Huawei                        
                            Qualcomm",Y6 2018,"2,425LE","Huawei Y6 2018 Dual Sim, 16GB, 4G LTE - Gold",Mobile Phones,Egypt,B-Tech (Egypt),online,https://btech.com/en/huawei-y6-2018-dual-sim-16gb-4g-lte-gold.html
"Huawei                        
                            Qualcomm",Y6 2018,"2,425LE","Huawei Y6 2018 Dual Sim, 16GB, 4G LTE - Blue",Mobile Phones,Egypt,B-Tech (Egypt),online,https://btech.com/en/huawei-y6-2018-dual-sim-16gb-4g-lte-blue.html
Wave,,55LE,Wave Screen Protector For Oppo F7,Mobile Phones,Egypt,B-Tech (Egypt),online,https://btech.com/en/wave-screen-protector-for-oppo-f7.html
HTC,Desire 10 Compact,"2,599LE","HTC Desire 10 Compact Dual Sim, 32GB, 4G LTE – Black",Mobile Phones,Egypt,B-Tech (Egypt),online,https://btech.com/en/htc-desire-10-compact-dual-sim-32gb-4g-lte-black.html
Infinix,Note 5,"2,999LE","Infinix Note 5 X604 Dual Sim, 32GB, 4G LTE - Blue",Mobile Phones,Egypt,B-Tech (Egypt),online,https://btech.com/en/infinix-note-5-x604-dual-sim-32gb-4g-lte-blue.html
Infinix,Note 5,"2,999LE","Infinix Note 5 X604 Dual Sim, 32GB, 4G LTE - Black",Mobile Phones,Egypt,B-Tech (Egypt),online,https://btech.com/en/infinix-note-5-x604-dual-sim-32gb-4g-lte-black.html
Iconz,IMW-HS01Y,175LE,"ICONZ Waterproof In-Ear Earphones, Yellow - IMW-HS01Y",Mobile Phones,Egypt,B-Tech (Egypt),online,https://btech.com/en/iconz-waterproof-in-ear-earphones-yellow-imw-hs01y.html
iKU,,49LE,iKU Flat Micro USB Cable - White,Mobile Phones,Egypt,B-Tech (Egypt),online,https://btech.com/en/iku-flat-micro-usb-cable-white.html
iKU,,49LE,iKU Flat Micro USB Cable - Black,Mobile Phones,Egypt,B-Tech (Egypt),online,https://btech.com/en/iku-flat-micro-usb-cable-black.html
Beats,Solo3,"5,800LE",Beats Solo3 Wireless On-Ear Headphones – Blue,Mobile Phones,Egypt,B-Tech (Egypt),online,https://btech.com/en/beats-solo3-wireless-on-ear-headphones-blue.html
Beats,Solo3,"5,800LE",Beats Solo3 Wireless On-Ear Headphones – Rose Gold,Mobile Phones,Egypt,B-Tech (Egypt),online,https://btech.com/en/beats-solo3-wireless-on-ear-headphones-rose-gold.html
Iconz,P601,299LE,"ICONZ Power Bank, 6000mAh, Pink - P601",Mobile Phones,Egypt,B-Tech (Egypt),online,https://btech.com/en/iconz-power-bank-6000mah-pink-p601.html
Iconz,P601,299LE,"ICONZ Power Bank, 6000mAh, Light Blue - P601",Mobile Phones,Egypt,B-Tech (Egypt),online,https://btech.com/en/iconz-power-bank-6000mah-light-blue-p601.html
"Sony                        
                            Qualcomm",XA2 Ultra,"6,222LE","Sony Xperia XA2 Ultra Dual Sim, 32GB, 4G LTE - Gold",Mobile Phones,Egypt,B-Tech (Egypt),online,https://btech.com/en/sony-xperia-xa2-ultra-dual-sim-32gb-4g-lte-gold.html
"Samsung                        
                            Samsung",Galaxy A6 Plus A605F,"5,299LE","Samsung Galaxy A6 Plus A605F Dual Sim, 64GB, 4G LTE - Blue",Mobile Phones,Egypt,B-Tech (Egypt),online,https://btech.com/en/samsung-galaxy-a6-plus-a605f-dual-sim-64gb-4g-lte-blue.html
"Samsung                        
                            Samsung",Galaxy A6 Plus A605F,"5,299LE","Samsung Galaxy A6 Plus A605F Dual Sim, 64GB, 4G LTE - Gold",Mobile Phones,Egypt,B-Tech (Egypt),online,https://btech.com/en/samsung-galaxy-a6-plus-a605f-dual-sim-64gb-4g-lte-gold.html
"Samsung                        
                            Samsung",Galaxy A6 Plus A605F,"5,299LE","Samsung Galaxy A6 Plus A605F Dual Sim, 64GB, 4G LTE - Black",Mobile Phones,Egypt,B-Tech (Egypt),online,https://btech.com/en/samsung-galaxy-a6-plus-a605f-dual-sim-64gb-4g-lte-black.html
"Samsung                        
                            Samsung",A6 A600F,"4,799LE","Samsung Galaxy A6 A600F Dual Sim, 32GB, 4G LTE - Gold",Mobile Phones,Egypt,B-Tech (Egypt),online,https://btech.com/en/samsung-galaxy-a6-a600f-dual-sim-32gb-4g-lte-gold.html
Ttec,Airglass,250LE,Ttec AirGlass Screen Protector for iPhone 7/8 - Black,Mobile Phones,Egypt,B-Tech (Egypt),online,https://btech.com/en/ttec-airglass-screen-protector-for-iphone-7-8-black.html
Ttec,Airglass,250LE,Ttec AirGlass Screen Protector for iPhone 7/8 - White,Mobile Phones,Egypt,B-Tech (Egypt),online,https://btech.com/en/ttec-airglass-screen-protector-for-iphone-7-8-white.html
Ttec,Stardust,225LE,Ttec Stardust Back Cover For iPhone 7/8 Plus - Gold,Mobile Phones,Egypt,B-Tech (Egypt),online,https://btech.com/en/ttec-stardust-back-cover-for-iphone-7-8-plus-gold.html
Ttec,Stardust,225LE,Ttec Stardust Back Cover For iPhone 7/8 Plus - Silver,Mobile Phones,Egypt,B-Tech (Egypt),online,https://btech.com/en/ttec-stardust-back-cover-for-iphone-7-8-plus-silver.html
"Huawei                        
                            MEDIATEK",Y5 Prime 2018,"1,899LE","Huawei Y5 Prime 2018 Dual Sim, 16GB, 4G LTE - Blue",Mobile Phones,Egypt,B-Tech (Egypt),online,https://btech.com/en/huawei-y5-prime-2018-dual-sim-16gb-4g-lte-blue.html
"Huawei                        
                            MEDIATEK",Y5 Prime 2018,"1,899LE","Huawei Y5 Prime 2018 Dual Sim, 16GB, 4G LTE - Black",Mobile Phones,Egypt,B-Tech (Egypt),online,https://btech.com/en/huawei-y5-prime-2018-dual-sim-16gb-4g-lte-black.html
Ttec,AirFlex L,199LE,Ttec AirFlex L Back Cover For iPhone 7/8 - Navy Blue,Mobile Phones,Egypt,B-Tech (Egypt),online,https://btech.com/en/ttec-airflex-l-back-cover-for-iphone-7-8-navy-blue.html
Ttec,AirFlex L,199LE,Ttec AirFlex L Back Cover For iPhone 7/8 - Purple,Mobile Phones,Egypt,B-Tech (Egypt),online,https://btech.com/en/ttec-airflex-l-back-cover-for-iphone-7-8-purple.html
Ttec,USB to Type C,150LE,"Ttec USB to TYPE-C Cable, 120 Cm - White",Mobile Phones,Egypt,B-Tech (Egypt),online,https://btech.com/en/ttec-usb-to-type-c-cable-120-cm-white.html
Mpow,MPBH156AB,280LE,"Mpow Sports Earphones, Black - MPBH156AB",Mobile Phones,Egypt,B-Tech (Egypt),online,https://btech.com/en/mpow-sports-earphones-black-mpbh156ab.html
Tronsmart,U5TF,950LE,"Tronsmart Titan Plus USB Desktop Charger, 90 Watt, 5 Ports, Black - U5TF",Mobile Phones,Egypt,B-Tech (Egypt),online,https://btech.com/en/tronsmart-titan-plus-usb-desktop-charger-90-watt-5-ports-black-u5tf.html
Tronsmart,CCTA,375LE,"Tronsmart USB Type-C Car Charger, 33 Watt, Black - CCTA",Mobile Phones,Egypt,B-Tech (Egypt),online,https://btech.com/en/tronsmart-usb-type-c-car-charger-33-watt-black-ccta.html
Tronsmart,CC2TF,280LE,"Tronsmart Car Charger, 2 Ports, 36 Watt, Black - CC2TF",Mobile Phones,Egypt,B-Tech (Egypt),online,https://btech.com/en/tronsmart-car-charger-2-ports-36-watt-black-cc2tf.html
Tronsmart,W3PTA,399LE,"Tronsmart Wall Charger, 3 Ports - W3PTA",Mobile Phones,Egypt,B-Tech (Egypt),online,https://btech.com/en/tronsmart-wall-charger-3-ports-w3pta.html
Tronsmart,CC07P,160LE,"Tronsmart Pack Of 2 USB Type-C Cables, Black / White - CC07P",Mobile Phones,Egypt,B-Tech (Egypt),online,https://btech.com/en/tronsmart-pack-of-2-usb-type-c-cables-black-white-cc07p.html
Tronsmart,CPP10,250LE,"Tronsmart Pack Of 3 USB Cables, Black - CPP10",Mobile Phones,Egypt,B-Tech (Egypt),online,https://btech.com/en/tronsmart-pack-of-3-usb-cables-black-cpp10.html
Dausen,TR-RI920,299LE,"Dausen Car Charger, 2 Ports, White - TR-RI920",Mobile Phones,Egypt,B-Tech (Egypt),online,https://btech.com/en/dausen-car-charger-2-ports-white-tr-ri920.html
Dausen,TR-SP122,350LE,Dausen Magnetic Car Mobile Holder - TR-SP122,Mobile Phones,Egypt,B-Tech (Egypt),online,https://btech.com/en/dausen-magnetic-car-mobile-holder-tr-sp122.html
"Infinix                        
                            Qualcomm",S3 X573,"3,079LE","Infinix S3 X573 Dual Sim, 32GB, 4G LTE - Black",Mobile Phones,Egypt,B-Tech (Egypt),online,https://btech.com/en/infinix-s3-x573-dual-sim-32gb-4g-lte-black.html
Dausen,TR-CA018GY,205LE,"Dausen 3.5mm Hi-Fi AUX Cable, Grey - TR-CA018GY",Mobile Phones,Egypt,B-Tech (Egypt),online,https://btech.com/en/dausen-3-5mm-hi-fi-aux-cable-grey-tr-ca018gy.html
Le Touch,LT-i5N-G,299LE,"Le Touch Matrix Lightning Cable, 120cm, Gold - LT-i5N-G",Mobile Phones,Egypt,B-Tech (Egypt),online,https://btech.com/en/le-touch-matrix-lightning-cable-120cm-gold-lt-i5n-g.html
Le Touch,LT-i5N-S,299LE,"Le Touch Matrix Lightning Cable, 120cm, Silver - LT-i5N-S",Mobile Phones,Egypt,B-Tech (Egypt),online,https://btech.com/en/le-touch-matrix-lightning-cable-120cm-silver-lt-i5n-s.html
Le Touch,LT-I5N-GR,299LE,"Le Touch Matrix Lightning Cable, 120cm, Grey - LT-I5N-GR",Mobile Phones,Egypt,B-Tech (Egypt),online,https://btech.com/en/le-touch-matrix-lightning-cable-120cm-grey-lt-i5n-gr.html
"Nokia                        
                            Qualcomm",Nokia 2,"1,685LE","Nokia 2 Dual Sim, 8GB, 4G LTE - White",Mobile Phones,Egypt,B-Tech (Egypt),online,https://btech.com/en/nokia-2-dual-sim-8gb-4g-lte-white.html
EUGIZMO,,"1,200LE",EUGIZMO Wireless Jive Speaker - Black,Mobile Phones,Egypt,B-Tech (Egypt),online,https://btech.com/en/eugizmo-wireless-jive-speaker-black.html
Tecno,F2,"1,199LE","Tecno F2 Dual Sim, 8GB, 3G- Gold",Mobile Phones,Egypt,B-Tech (Egypt),online,https://btech.com/en/tecno-f2-dual-sim-8gb-3g-gold.html
"Samsung                        
                            Samsung",Galaxy J7 Prime 2,"3,699LE","Samsung Galaxy J7 Prime 2 Dual Sim, 32GB, 4G LTE- Gold",Mobile Phones,Egypt,B-Tech (Egypt),online,https://btech.com/en/samsung-galaxy-j7-prime-2-dual-sim-32gb-4g-lte-gold.html
EUGIZMO,,699LE,EUGIZMO Wireless On-Ear Stereo Tone Headphones - Blue,Mobile Phones,Egypt,B-Tech (Egypt),online,https://btech.com/en/eugizmo-wireless-on-ear-stereo-tone-headphones-blue.html
"Samsung                        
                            Samsung",Galaxy J7 Prime 2,"3,699LE","Samsung Galaxy J7 Prime 2 Dual Sim, 32GB, 4G LTE- Black",Mobile Phones,Egypt,B-Tech (Egypt),online,https://btech.com/en/samsung-galaxy-j7-prime-2-dual-sim-32gb-4g-lte-black.html
EUGIZMO,,375LE,EUGIZMO On-Ear Stereo Rap Headphones - Blue,Mobile Phones,Egypt,B-Tech (Egypt),online,https://btech.com/en/eugizmo-on-ear-stereo-rap-headphones-blue.html
"Samsung                        
                            Samsung",Galaxy J7 Core J701,"2,999LE","Samsung Galaxy J7 Core J701 Dual Sim, 32GB, 4G LTE- Black",Mobile Phones,Egypt,B-Tech (Egypt),online,https://btech.com/en/samsung-galaxy-j7-core-j701-dual-sim-32gb-4g-lte-black.html
Yes-Original,OR082,325LE,"Yes-Original Power Bank, 10000mAh, White - OR082",Mobile Phones,Egypt,B-Tech (Egypt),online,https://btech.com/en/yes-original-power-bank-10000mah-white-or082.html
Yes-Original,Y083,295LE,"Yes-Original Power Bank, 8000mAh, White - OR081",Mobile Phones,Egypt,B-Tech (Egypt),online,https://btech.com/en/yes-original-power-bank-8000mah-white-or081.html
Yes-Original,OR099,255LE,"Yes-Original Power Bank, 6600mAh, White - Y-065",Mobile Phones,Egypt,B-Tech (Egypt),online,https://btech.com/en/yes-original-power-bank-6600mah-white-y-065.html
Anker,PowerPort Lite,435LE,"Anker PowerPort Lite Wall Charger,4 USB Ports, 27 Watt- White",Mobile Phones,Egypt,B-Tech (Egypt),online,https://btech.com/en/anker-powerport-lite-wall-charger-4-usb-ports-27-watt-white.html
Anker,PowerDrive Car Charger,199LE,"Anker PowerDrive Car Charger, 2 Ports, 24 Watt- White",Mobile Phones,Egypt,B-Tech (Egypt),online,https://btech.com/en/anker-powerdrive-car-charger-2-ports-24-watt-white.html
Samsung,,525LE,"Samsung Power Bank, 3100mAh - Black",Mobile Phones,Egypt,B-Tech (Egypt),online,https://btech.com/en/samsung-power-bank-3100mah-black.html
Anker,PowerLine Plus 6ft,215LE,Anker PowerLine Plus 6ft Micro USB Cable- Red,Mobile Phones,Egypt,B-Tech (Egypt),online,https://btech.com/en/anker-powerline-plus-6ft-micro-usb-cable-red.html
Anker,PowerLine Plus 3ft,340LE,Anker PowerLine Plus 3ft Lightning Cable- Red,Mobile Phones,Egypt,B-Tech (Egypt),online,https://btech.com/en/anker-powerline-plus-3ft-lightning-cable-red.html
Anker,PowerLine 1ft,49LE,Anker PowerLine 1ft Micro USB Cable- Black,Mobile Phones,Egypt,B-Tech (Egypt),online,https://btech.com/en/anker-powerline-1ft-micro-usb-cable-black.html
Anker,PowerLine 3ft,125LE,Anker PowerLine 6ft Micro USB Cable- Red,Mobile Phones,Egypt,B-Tech (Egypt),online,https://btech.com/en/anker-powerline-6ft-micro-usb-cable-red.html
Anker,PowerLine 3ft,125LE,Anker PowerLine 6ft Micro USB Cable- Blue,Mobile Phones,Egypt,B-Tech (Egypt),online,https://btech.com/en/anker-powerline-6ft-micro-usb-cable-blue.html
Anker,PowerLine II 3ft,315LE,Anker PowerLine II 3ft Lightning Cable- Black,Mobile Phones,Egypt,B-Tech (Egypt),online,https://btech.com/en/anker-powerline-ii-3ft-lightning-cable-black.html
Anker,PowerLine II 3ft,315LE,Anker PowerLine II 3ft Lightning Cable- White,Mobile Phones,Egypt,B-Tech (Egypt),online,https://btech.com/en/anker-powerline-ii-3ft-lightning-cable-white.html
Anker,PowerLine II 3ft,315LE,Anker PowerLine II 3ft Lightning Cable- Red,Mobile Phones,Egypt,B-Tech (Egypt),online,https://btech.com/en/anker-powerline-ii-3ft-lightning-cable-red.html
Anker,PowerLine II 3ft,315LE,Anker PowerLine II 3ft Lightning Cable- Blue,Mobile Phones,Egypt,B-Tech (Egypt),online,https://btech.com/en/anker-powerline-ii-3ft-lightning-cable-blue.html
Anker,PowerLine II 6ft,345LE,Anker PowerLine II 6ft Lightning Cable- Blue,Mobile Phones,Egypt,B-Tech (Egypt),online,https://btech.com/en/anker-powerline-ii-6ft-lightning-cable-blue.html
Anker,PowerLine II 6ft,345LE,Anker PowerLine II 6ft Lightning Cable- Red,Mobile Phones,Egypt,B-Tech (Egypt),online,https://btech.com/en/anker-powerline-ii-6ft-lightning-cable-red.html
Anker,PowerLine II 6ft,345LE,Anker PowerLine II 6ft Lightning Cable- White,Mobile Phones,Egypt,B-Tech (Egypt),online,https://btech.com/en/anker-powerline-ii-6ft-lightning-cable-white.html
Anker,PowerLine 3ft,70LE,Anker PowerLine 3ft Micro USB Cable- White,Mobile Phones,Egypt,B-Tech (Egypt),online,https://btech.com/en/anker-powerline-3ft-micro-usb-cable-white.html
Anker,PowerLine 3ft,90LE,Anker PowerLine 3ft Micro USB Cable- Black,Mobile Phones,Egypt,B-Tech (Egypt),online,https://btech.com/en/anker-powerline-3ft-micro-usb-cable-black-1.html
TP-Link,M7350,"1,500LE",TP-Link 4G LTE Advanced Mobile Wi-Fi - M7350,Mobile Phones,Egypt,B-Tech (Egypt),online,https://btech.com/en/tp-link-4g-lte-advanced-mobile-wi-fi-m7350.html
Anker,PowerLine 3ft,70LE,Anker PowerLine 3ft Micro USB Cable- Black,Mobile Phones,Egypt,B-Tech (Egypt),online,https://btech.com/en/anker-powerline-3ft-micro-usb-cable-black.html
Kingston,,275LE,Kingston Micro SD Card Class 4 - 32GB,Mobile Phones,Egypt,B-Tech (Egypt),online,https://btech.com/en/kingston-micro-sd-card-class-4-32gb.html
"Oppo                        
                            MEDIATEK",F7,"6,590LE","OPPO F7 Dual Sim, 128GB, 4G LTE- Diamond Black",Mobile Phones,Egypt,B-Tech (Egypt),online,https://btech.com/en/oppo-f7-dual-sim-128gb-4g-lte-diamond-black.html
"Oppo                        
                            MEDIATEK",F7,"6,590LE","OPPO F7 Dual Sim, 128GB, 4G LTE- Red",Mobile Phones,Egypt,B-Tech (Egypt),online,https://btech.com/en/oppo-f7-dual-sim-128gb-4g-lte-red.html
"Oppo                        
                            MEDIATEK",F7,"5,199LE","OPPO F7 Dual Sim, 64GB, 4G LTE- Red",Mobile Phones,Egypt,B-Tech (Egypt),online,https://btech.com/en/oppo-f7-dual-sim-64gb-4g-lte-red.html
"Oppo                        
                            MEDIATEK",F7,"5,199LE","OPPO F7 Dual Sim, 64GB, 4G LTE- Silver",Mobile Phones,Egypt,B-Tech (Egypt),online,https://btech.com/en/oppo-f7-dual-sim-64gb-4g-lte-silver.html
"Oppo                        
                            MEDIATEK",F7,"5,199LE","OPPO F7 Dual Sim, 64GB, 4G LTE- Diamond Black",Mobile Phones,Egypt,B-Tech (Egypt),online,https://btech.com/en/oppo-f7-dual-sim-64gb-4g-lte-diamond-black.html
Samsung,,165LE,Samsung Back Cover For Samsung Galaxy Note 8 - Clear,Mobile Phones,Egypt,B-Tech (Egypt),online,https://btech.com/en/samsung-back-cover-for-samsung-galaxy-note-8-clear.html
"Huawei                        
                            HISILICON",Y9 2018,"3,888LE","Huawei Y9 2018 Dual Sim, 32GB, 4G LTE- Gold",Mobile Phones,Egypt,B-Tech (Egypt),online,https://btech.com/en/huawei-y9-2018-dual-sim-32gb-4g-lte-gold.html
Samsung,Fast Charge Mini,425LE,"Samsung Fast Charge Mini Car Charger, Black- EP-LN930CBEGUS",Mobile Phones,Egypt,B-Tech (Egypt),online,https://btech.com/en/samsung-fast-charge-mini-car-charger-black-ep-ln930cbegus.html
"Huawei                        
                            HISILICON",Y9 2018,"3,888LE","Huawei Y9 2018 Dual Sim, 32GB, 4G LTE- Black",Mobile Phones,Egypt,B-Tech (Egypt),online,https://btech.com/en/huawei-y9-2018-dual-sim-32gb-4g-lte-black.html
Skullcandy,Method Sport,899LE,"Skullcandy Method Sport Earphones, Grey and Red - S2CDY-K605",Mobile Phones,Egypt,B-Tech (Egypt),online,https://btech.com/en/skullcandy-method-sport-earphones-grey-and-red-s2cdy-k605.html
Skullcandy,Ink'd 2 S2IKDY-101,549LE,"Skullcandy Ink'd 2 In-Ear Earphones, S2IKDY 101 - Blue",Mobile Phones,Egypt,B-Tech (Egypt),online,https://btech.com/en/skullcandy-ink-d-2-in-ear-earphones-s2ikdy-101-blue.html
Skullcandy,Ink'd 2 S2IKDY-003,549LE,"Skullcandy Ink'd 2 In-Ear Earphones, S2IKDY-003 - Black",Mobile Phones,Egypt,B-Tech (Egypt),online,https://btech.com/en/skullcandy-ink-d-2-in-ear-earphones-s2ikdy-003-black.html
Skullcandy,Smokin’ Buds 2,809LE,"Skullcandy Smokin’ Buds 2 Earphones, Grey- S2PGY-K611",Mobile Phones,Egypt,B-Tech (Egypt),online,https://btech.com/en/skullcandy-smokin-buds-2-earphones-grey-s2pgy-k611.html
Skullcandy,Ink'd S2IKDY 010,549LE,"Skullcandy Ink'd In-Ear Earphones, S2IKDY 010 - Red",Mobile Phones,Egypt,B-Tech (Egypt),online,https://btech.com/en/skullcandy-ink-d-in-ear-earphones-s2ikdy-010-red.html
Skullcandy,Smokin’ Buds 2,809LE,"Skullcandy Smokin’ Buds 2 Earphones, Black- S2PGFY-003",Mobile Phones,Egypt,B-Tech (Egypt),online,https://btech.com/en/skullcandy-smokin-buds-2-earphones-black-s2pgfy-003.html
Skullcandy,JIB S2DUJZ-522,299LE,"Skullcandy JIB In-Ear Earphones, S2DUJZ 522 - Gray",Mobile Phones,Egypt,B-Tech (Egypt),online,https://btech.com/en/skullcandy-jib-in-ear-earphones-s2dujz-522-gray.html
Skullcandy,JIB S2DUHZ-335,299LE,"Skullcandy JIB In-Ear Earphones, S2DUHZ 335 - Red",Mobile Phones,Egypt,B-Tech (Egypt),online,https://btech.com/en/skullcandy-jib-in-ear-earphones-s2duhz-335-red.html
Skullcandy,JIB S2DUDZ-072,299LE,"Skullcandy JIB In-Ear Earphones, S2DUDZ 072 - White",Mobile Phones,Egypt,B-Tech (Egypt),online,https://btech.com/en/skullcandy-jib-in-ear-earphones-s2dudz-072-white.html
Skullcandy,JIB S2DUDZ-003,299LE,"Skullcandy JIB In-Ear Earphones, S2DUDZ 003 - Black",Mobile Phones,Egypt,B-Tech (Egypt),online,https://btech.com/en/skullcandy-jib-in-ear-earphones-s2dudz-003-black.html
"Huawei                        
                            Qualcomm",Y7 Prime 2018,"2,999LE","Huawei Y7 Prime 2018 Dual Sim, 32GB, 4G LTE- Blue",Mobile Phones,Egypt,B-Tech (Egypt),online,https://btech.com/en/huawei-y7-prime-2018-dual-sim-32gb-4g-lte-blue.html
Oppo,Flip Cover,99LE,iLike Flip Cover For Oppo F3- Gold,Mobile Phones,Egypt,B-Tech (Egypt),online,https://btech.com/en/ilike-flip-cover-for-oppo-f3-gold.html
"iMobily                        
                            SPREADTRUM",I30 Pro,875LE,"iMobily I30 Pro Dual Sim, 4GB, 3G- Silver",Mobile Phones,Egypt,B-Tech (Egypt),online,https://btech.com/en/imobily-i30-pro-dual-sim-4gb-3g-silver.html
"iMobily                        
                            SPREADTRUM",I30 Pro,875LE,"iMobily I30 Pro Dual Sim, 4GB, 3G- Grey",Mobile Phones,Egypt,B-Tech (Egypt),online,https://btech.com/en/imobily-i30-pro-dual-sim-4gb-3g-grey.html
One Click,K112,199LE,"One Click K112 Dual Sim, 2G - Black",Mobile Phones,Egypt,B-Tech (Egypt),online,https://btech.com/en/one-click-k112-dual-sim-2g-black.html
"One Click                        
                            MEDIATEK",Q1,629LE,"One Click Q1 Dual Sim, 4GB, 3G - Gold",Mobile Phones,Egypt,B-Tech (Egypt),online,https://btech.com/en/one-click-q1-dual-sim-4gb-gold.html
One Click,X-Music I,829LE,"One Click X-Music I Dual Sim, 8 GB, 3G - Gold",Mobile Phones,Egypt,B-Tech (Egypt),online,https://btech.com/en/one-click-x-music-i-dual-sim-8-gb-3g-gold.html
