sellingPrice,url,model,seller,HDMI_Location,HDMI,regularPrice,source,brand,category,categories
"₹29,300",https://www.flipkart.com/lg-80cm-32-inch-hd-ready-led-tv/p/itmeaz2hmx4dwpap?pid=TVSEAZ2HZWUZZP8H&srno=b_17_653&otracker=browse&lid=LSTTVSEAZ2HZWUZZP8HWAQQBV&fm=organic&iid=cb8800a2-dc29-4732-a48d-fda23b75877d.TVSEAZ2HZWUZZP8H.SEARCH,32LF565B,,"1 (Side), 1 (Rear)",2,"₹30,900",flipkart,LG,tv,"[""1 TV Unit"",""Conventional Remote""]"
"₹11,999",https://www.flipkart.com/polaroid-80cm-31-5-inch-hd-ready-led-tv/p/itmffrm3knqkne6e?pid=TVSFFRM3ZHYXBSQN&srno=b_17_654&otracker=browse&lid=LSTTVSFFRM3ZHYXBSQNURYQFF&fm=organic&iid=REQ455e7dca194441d0836c6a1b880de8c2_3,LEDPO32A,LAPPYMASTER (3.6),2 Bottom Side,2,"₹15,999",flipkart,Polaroid,tv,"[""1 TV Unit"",""Manual"",""Remote Control"",""Adapter""]"
"₹14,490",https://www.flipkart.com/videocon-54-6cm-22-inch-full-hd-led-tv/p/itmduh4huntsebha?pid=TVSDUH4HUNTSEBHA&srno=b_17_655&otracker=browse&lid=LSTTVSDUH4HUNTSEBHAM6LJNY&fm=organic&iid=552199e4-d7f2-4dff-9c47-b1ae7d7c88a1.TVSDUH4HUNTSEBHA.SEARCH,VKC22FH-ZM,,"HDMI 1.3, 2",2,,flipkart,Videocon,tv,"[""TV Unit"",""Remote Handset"",""Battery Cell"",""Users Guide Book""]"
"₹440,900",https://www.flipkart.com/samsung-163cm-65-inch-ultra-hd-4k-curved-led-smart-tv/p/itmejyrryzcuyntn?pid=TVSEJYRQYBXMZJ8U&srno=b_17_656&otracker=browse&lid=LSTTVSEJYRQYBXMZJ8UCFCXBH&fm=organic&iid=dbbc43ec-d1c5-4c91-b0cd-4ba845692000.TVSEJYRQYBXMZJ8U.SEARCH,UA65KS9000KLXL,,Back,4,,flipkart,Samsung,tv,"[""TV Unit"",""1 Remote Controller (TM1680A)"",""Batteries (For Remote Control)"",""Samsung Smart Control (Included)"",""Mini Wall Mount Support"",""Vesa Wall Mount Support"",""User Manual"",""Power Cable"",""Slim Gender Cable"",""E-manual""]"
"₹18,990",https://www.flipkart.com/videocon-80cm-32-inch-hd-ready-led-tv/p/itmee3gkppsauqgz?pid=TVSEE3GKFZ6JEWBZ&srno=b_17_657&otracker=browse&lid=LSTTVSEE3GKFZ6JEWBZF7MKGH&fm=organic&iid=280a23ac-7fe0-4320-86c0-f7466978198c.TVSEE3GKFZ6JEWBZ.SEARCH,IVC32F02A / IVC32F07T/ IVC32F23A,,Rear,1,,flipkart,Videocon,tv,"[""Remote Handset"",""Battery Cell"",""Users Guide Book""]"
"₹36,990",https://www.flipkart.com/videocon-102-1cm-40-2-inch-full-hd-led-tv/p/itmdu7ycz6jb3nat?pid=TVSDU4SFFYFYRMA6&srno=b_17_658&otracker=browse&lid=LSTTVSDU4SFFYFYRMA6HYBRJ0&fm=organic&iid=62fb250a-a5dc-4c93-9ebf-e2016d403e3e.TVSDU4SFFYFYRMA6.SEARCH,VKC40FH,,2,2,,flipkart,Videocon,tv,"[""TV Unit"",""Remote Handset"",""Battery Cell"",""Users Guide Book""]"
"₹318,000",https://www.flipkart.com/lg-164cm-65-inch-ultra-hd-4k-led-smart-tv/p/itmecek5cg5cahe8?pid=TVSECEK5FNQG6E9V&srno=b_17_659&otracker=browse&lid=LSTTVSECEK5FNQG6E9VUXUJAK&fm=organic&iid=a6bed92c-ddc1-402c-86d6-88fb368ad7b5.TVSECEK5FNQG6E9V.SEARCH,65UF950T,,Side,4,"₹359,900",flipkart,LG,tv,"[""1 TV Unit"",""No of 3D Glasses: 2 Basic Glasses"",""Magic Remote: Built-in""]"
"₹50,250",https://www.flipkart.com/lg-108cm-43-inch-full-hd-led-smart-tv/p/itmecst6fyjqvh3y?pid=TVSECST6QR5HEFZH&srno=b_17_660&otracker=browse&lid=LSTTVSECST6QR5HEFZHJVD3NZ&fm=organic&iid=7eaa4d26-2e14-49a3-930c-329488aaaf34.TVSECST6QR5HEFZH.SEARCH,43LF5900,,Side,2,"₹55,900",flipkart,LG,tv,"[""1 TV Unit"",""Conventional Remote""]"
"₹34,499",https://www.flipkart.com/micromax-106cm-42-inch-ultra-hd-4k-led-smart-tv/p/itme3bzgkr8gsf8q?pid=TVSE3BZFJYBRHPCH&srno=b_17_661&otracker=browse&lid=LSTTVSE3BZFJYBRHPCHOIKDBW&fm=organic&iid=19a5e34c-654d-40d7-b16b-031a07f5b92e.TVSE3BZFJYBRHPCH.SEARCH,42C0050UHD,,3,3,"₹69,990",flipkart,Micromax,tv,"[""TV Unit"",""Remote Controller: RF Remote (G Sensor"",""2.4 G"",""6 Axis)"",""Battery (For Remote Control): 2 AAA"",""Quick Installation Guide"",""User Manual"",""Wall Mount Support""]"
"₹31,990",https://www.flipkart.com/videocon-98cm-40-inch-full-hd-led-tv/p/itmee3gkzrbjxkvr?pid=TVSEE3GKEBZ3CRH8&srno=b_17_662&otracker=browse&lid=LSTTVSEE3GKEBZ3CRH8IJVSYM&fm=organic&iid=d31e8afd-6473-4cb7-bea0-2afe7700a5b2.TVSEE3GKEBZ3CRH8.SEARCH,VMD40FH0Z/VMP40FH11CKF /VMP40FH11CAF,,Rear,2,,flipkart,Videocon,tv,"[""TV Unit"",""Remote Handset"",""Battery Cell"",""Users Guide Book""]"
"₹26,900",https://www.flipkart.com/samsung-80cm-32-inch-hd-ready-led-tv/p/itmemgnmgchuztyu?pid=TVSEMGNMNCPJJHMF&srno=b_17_663&otracker=browse&lid=LSTTVSEMGNMNCPJJHMFONLJO5&fm=organic&iid=035e0105-d300-4f04-9843-5925af8181a8.TVSEMGNMNCPJJHMF.SEARCH,32K4000,,Side,2,,flipkart,Samsung,tv,"[""1 TV Unit"",""Remote Controller Model: TM1240A"",""Batteries (for Remote Control)"",""Vesa Wall Mount Support"",""User Manual"",""Power Cable""]"
"₹15,900",https://www.flipkart.com/lg-60cm-24-inch-hd-ready-led-tv/p/itmdwerdhbk4k9g7?pid=TVSDWEQZPHZJKHHS&srno=b_17_664&otracker=browse&lid=LSTTVSDWEQZPHZJKHHSSKCBUC&fm=organic&iid=284e02c0-9cf8-4c5b-bcb5-d7af7d1b218b.TVSDWEQZPHZJKHHS.SEARCH,24LB458A,,1 (Rear),1,,flipkart,LG,tv,"[""TV Unit"",""Conventional Remote""]"
"₹35,999",https://www.flipkart.com/intex-100cm-40-inch-full-hd-led-tv/p/itme343xny7rwnaf?pid=TVSE343WDG429KGP&srno=b_18_681&otracker=browse&lid=LSTTVSE343WDG429KGPH73V9D&fm=organic&iid=4fbc341d-c233-46d4-be25-f04d4b34a2a0.TVSE343WDG429KGP.SEARCH,LED-4000FHD,,2,2,,flipkart,Intex,tv,"[""TV Unit"",""1 Remote"",""1 Wall Mount""]"
"₹13,490",https://www.flipkart.com/panasonic-55cm-22-inch-full-hd-led-tv/p/itmecek5zxj2jh3g?pid=TVSECEK5XSEQPUUV&srno=b_18_682&otracker=browse&lid=LSTTVSECEK5XSEQPUUVCSEPJO&fm=organic&iid=86600d1b-87a6-4bf6-bf23-057b35312a18.TVSECEK5XSEQPUUV.SEARCH,22C400DX,,Rear,1,"₹14,500",flipkart,Panasonic,tv,"[""TV Unit"",""User Manual""]"
"₹75,130",https://www.flipkart.com/lg-108cm-43-inch-ultra-hd-4k-led-smart-tv/p/itme8h4hpgqahnad?pid=TVSE8H4HUCG8VPYU&srno=b_18_683&otracker=browse&lid=LSTTVSE8H4HUCG8VPYUFDP6XH&fm=organic&iid=7cb5e7c6-b3ce-431b-890b-0ba79203cc8f.TVSE8H4HUCG8VPYU.SEARCH,43UF770T,,Side,3,"₹81,900",flipkart,LG,tv,"[""1 TV Unit"",""Built-in Magic Remote""]"
"₹10,999",https://www.flipkart.com/marq-flipkart-80cm-32-inch-hd-ready-led-tv/p/itmf3zygdx7bvczc?pid=TVSEWMCBXTP4PJ3J&srno=b_18_684&otracker=browse&lid=LSTTVSEWMCBXTP4PJ3JWCBONT&fm=organic&iid=REQ829f81316475410da719b1c7ac24d256_1,32DSHD,OmniTechRetail (4.1),2 Rear,2,"₹16,499",flipkart,MarQ,tv,"[""Television, Remote, Wallmount Stand, 2 x AAA Batteries, 2 x Desktop Stand, 4 x Stand Support Crews, User Manual""]"
"₹72,190",https://www.flipkart.com/lg-108cm-43-inch-ultra-hd-4k-led-smart-tv/p/itmerng5dffdzg2q?pid=TVSERNG5QN8KDZPT&srno=b_18_685&otracker=browse&lid=LSTTVSERNG5QN8KDZPTSPLZNU&fm=organic&iid=3e8774b8-3b4e-4fc9-9f75-0bee429d9c60.TVSERNG5QN8KDZPT.SEARCH,43UH617T,,"1 Side, 2 Rear",3,"₹73,900",flipkart,LG,tv,"[""TV Unit"",""Remote Control"",""User Manual""]"
"₹12,490",https://www.flipkart.com/aoc-54-6cm-21-5-inch-full-hd-led-tv/p/itme8vhwrnwzqfqa?pid=TVSE8VHWT7H6EKDN&srno=b_18_686&otracker=browse&lid=LSTTVSE8VHWT7H6EKDN7MATMZ&fm=organic&iid=8149ed4d-ad44-49b2-86d9-c4e8363314f5.TVSE8VHWT7H6EKDN.SEARCH,LE22A5340-61,,null,2,,flipkart,AOC,tv,null
"₹17,120",https://www.flipkart.com/micromax-81cm-32-inch-hd-ready-led-tv/p/itmecsyg4f3kh85r?pid=TVSECSYGFGS92QYG&srno=b_18_687&otracker=browse&lid=LSTTVSECSYGFGS92QYG3PZ5CB&fm=organic&iid=41f56b7c-bce2-420d-b6bd-ba589c206697.TVSECSYGFGS92QYG.SEARCH,32B8100MHD,,Back,2,"₹23,990",flipkart,Micromax,tv,"[""TV Unit"",""Remote Controller"",""Battery (For Remote Controller)"",""Quick Installation Guide and User Manual: All in One"",""Wall Mount Support""]"
"₹25,900",https://www.flipkart.com/samsung-70cm-28-inch-hd-ready-led-tv/p/itme8yrfg2wurbr9?pid=TVSE8YRFQJ4SS4KB&srno=b_18_688&otracker=browse&lid=LSTTVSE8YRFQJ4SS4KBXZ76GY&fm=organic&iid=d8a15034-580e-4ed5-9d79-0bc37f093652.TVSE8YRFQJ4SS4KB.SEARCH,28J4100,,null,2,,flipkart,Samsung,tv,"[""TV Unit"",""Remote Controller Model: TM1240A"",""Batteries (For Remote Control)"",""User Manual"",""Power Cable""]"
"₹49,990",https://www.flipkart.com/videocon-124cm-50-inch-full-hd-led-tv/p/itmee3gkdfgek7x8?pid=TVSEE3GKFZAHEYHZ&srno=b_18_689&otracker=browse&lid=LSTTVSEE3GKFZAHEYHZ06XCZK&fm=organic&iid=4472924b-3920-43e4-a271-29e066ac715a.TVSEE3GKFZAHEYHZ.SEARCH,VMD50FH0Z/VNF50FH11FA,,Rear,2,,flipkart,Videocon,tv,"[""TV Unit"",""Remote Handset"",""Battery Cell"",""Users Guide Book""]"
"₹8,499",https://www.flipkart.com/marq-flipkart-61cm-24-inch-full-hd-led-tv/p/itmf3zxgnmgbyen8?pid=TVSEWMCBVHJJFFZX&srno=b_18_690&otracker=browse&lid=LSTTVSEWMCBVHJJFFZXB1Q1KK&fm=organic&iid=REQ829f81316475410da719b1c7ac24d256_2,24DAFHD,OmniTechRetail (4.1),Rear,1,"₹11,499",flipkart,MarQ,tv,"[""Television, Remote, Wallmount Stand, 2 x AAA Batteries, 2 x Desktop Stand, 4 x Stand Support Crews, User Manual""]"
"₹14,490",https://www.flipkart.com/videocon-54-6cm-22-inch-full-hd-led-tv/p/itmduh4huntsebha?pid=TVSDUH4HUNTSEBHA&srno=b_18_691&otracker=browse&lid=LSTTVSDUH4HUNTSEBHAM6LJNY&fm=organic&iid=affc1833-2793-4f35-8bec-0c50c135cb22.TVSDUH4HUNTSEBHA.SEARCH,VKC22FH-ZM,,"HDMI 1.3, 2",2,,flipkart,Videocon,tv,"[""TV Unit"",""Remote Handset"",""Battery Cell"",""Users Guide Book""]"
"₹440,900",https://www.flipkart.com/samsung-163cm-65-inch-ultra-hd-4k-curved-led-smart-tv/p/itmejyrryzcuyntn?pid=TVSEJYRQYBXMZJ8U&srno=b_18_692&otracker=browse&lid=LSTTVSEJYRQYBXMZJ8UCFCXBH&fm=organic&iid=4713660f-9c9e-426b-8138-d12c9398e288.TVSEJYRQYBXMZJ8U.SEARCH,UA65KS9000KLXL,,Back,4,,flipkart,Samsung,tv,"[""TV Unit"",""1 Remote Controller (TM1680A)"",""Batteries (For Remote Control)"",""Samsung Smart Control (Included)"",""Mini Wall Mount Support"",""Vesa Wall Mount Support"",""User Manual"",""Power Cable"",""Slim Gender Cable"",""E-manual""]"
"₹18,990",https://www.flipkart.com/videocon-80cm-32-inch-hd-ready-led-tv/p/itmee3gkppsauqgz?pid=TVSEE3GKFZ6JEWBZ&srno=b_18_693&otracker=browse&lid=LSTTVSEE3GKFZ6JEWBZF7MKGH&fm=organic&iid=be136cf6-7b35-41aa-8a5a-a66c4111d2be.TVSEE3GKFZ6JEWBZ.SEARCH,IVC32F02A / IVC32F07T/ IVC32F23A,,Rear,1,,flipkart,Videocon,tv,"[""Remote Handset"",""Battery Cell"",""Users Guide Book""]"
"₹11,999",https://www.flipkart.com/polaroid-80cm-31-5-inch-hd-ready-led-tv/p/itmffrm3knqkne6e?pid=TVSFFRM3ZHYXBSQN&srno=b_18_694&otracker=browse&lid=LSTTVSFFRM3ZHYXBSQNURYQFF&fm=organic&iid=REQ829f81316475410da719b1c7ac24d256_3,LEDPO32A,LAPPYMASTER (3.6),2 Bottom Side,2,"₹15,999",flipkart,Polaroid,tv,"[""1 TV Unit"",""Manual"",""Remote Control"",""Adapter""]"
"₹36,990",https://www.flipkart.com/videocon-102-1cm-40-2-inch-full-hd-led-tv/p/itmdu7ycz6jb3nat?pid=TVSDU4SFFYFYRMA6&srno=b_18_695&otracker=browse&lid=LSTTVSDU4SFFYFYRMA6HYBRJ0&fm=organic&iid=5190bfe9-1647-4e51-80a2-e5eac0829e71.TVSDU4SFFYFYRMA6.SEARCH,VKC40FH,,2,2,,flipkart,Videocon,tv,"[""TV Unit"",""Remote Handset"",""Battery Cell"",""Users Guide Book""]"
"₹277,500",https://www.flipkart.com/lg-164cm-65-inch-ultra-hd-4k-led-smart-tv/p/itmeurncnwj26rpw?pid=TVSEURNCUHGSWFZJ&srno=b_18_696&otracker=browse&lid=LSTTVSEURNCUHGSWFZJNG0WDG&fm=organic&iid=9c7ffa0f-2feb-450c-8921-e95fe2825f78.TVSEURNCUHGSWFZJ.SEARCH,65SJ800T,,"3 Side, 1 Rear",4,"₹335,990",flipkart,LG,tv,"[""1 TV Unit""]"
"₹47,370",https://www.flipkart.com/lg-106cm-42-inch-full-hd-led-tv/p/itme8h4hvdyurh9n?pid=TVSE8H4HZDGVPGTN&srno=b_18_697&otracker=browse&lid=LSTTVSE8H4HZDGVPGTNCRTRRR&fm=organic&iid=ae44f5e7-a707-4bac-bf06-08555f88e156.TVSE8H4HZDGVPGTN.SEARCH,42LF560T,,"1 (Side), 1 (Rear)",2,"₹51,900",flipkart,LG,tv,"[""TV Unit"",""Conventional Remote""]"
"₹159,400",https://www.flipkart.com/panasonic-163cm-65-inch-ultra-hd-4k-led-smart-tv/p/itmevt899u9yuqfh?pid=TVSEVT89KGZBMFUK&srno=b_18_698&otracker=browse&lid=LSTTVSEVT89KGZBMFUKEBJGKS&fm=organic&iid=d9c34670-99f3-4f43-ab07-1c70ab23f856.TVSEVT89KGZBMFUK.SEARCH,TH-65EX750D,,"3 Side, 1 Rear",4,"₹309,900",flipkart,Panasonic,tv,"[""TV Unit"",""Remote""]"
"₹34,499",https://www.flipkart.com/micromax-106cm-42-inch-ultra-hd-4k-led-smart-tv/p/itme3bzgkr8gsf8q?pid=TVSE3BZFJYBRHPCH&srno=b_18_699&otracker=browse&lid=LSTTVSE3BZFJYBRHPCHOIKDBW&fm=organic&iid=08048327-6a93-4030-8ba4-2d12eeb05416.TVSE3BZFJYBRHPCH.SEARCH,42C0050UHD,,3,3,"₹69,990",flipkart,Micromax,tv,"[""TV Unit"",""Remote Controller: RF Remote (G Sensor"",""2.4 G"",""6 Axis)"",""Battery (For Remote Control): 2 AAA"",""Quick Installation Guide"",""User Manual"",""Wall Mount Support""]"
"₹31,990",https://www.flipkart.com/videocon-98cm-40-inch-full-hd-led-tv/p/itmee3gkzrbjxkvr?pid=TVSEE3GKEBZ3CRH8&srno=b_18_700&otracker=browse&lid=LSTTVSEE3GKEBZ3CRH8IJVSYM&fm=organic&iid=04e81750-4c79-4ab0-9c89-a9434ab3b379.TVSEE3GKEBZ3CRH8.SEARCH,VMD40FH0Z/VMP40FH11CKF /VMP40FH11CAF,,Rear,2,,flipkart,Videocon,tv,"[""TV Unit"",""Remote Handset"",""Battery Cell"",""Users Guide Book""]"
"₹26,900",https://www.flipkart.com/samsung-80cm-32-inch-hd-ready-led-tv/p/itmemgnmgchuztyu?pid=TVSEMGNMNCPJJHMF&srno=b_18_701&otracker=browse&lid=LSTTVSEMGNMNCPJJHMFONLJO5&fm=organic&iid=b1b430ef-31ea-42dc-a439-678c05c8c923.TVSEMGNMNCPJJHMF.SEARCH,32K4000,,Side,2,,flipkart,Samsung,tv,"[""1 TV Unit"",""Remote Controller Model: TM1240A"",""Batteries (for Remote Control)"",""Vesa Wall Mount Support"",""User Manual"",""Power Cable""]"
"₹112,200",https://www.flipkart.com/lg-138cm-55-inch-ultra-hd-4k-led-smart-tv/p/itmeurnch4jtj2am?pid=TVSEURNCSZ9E8MGC&srno=b_18_702&otracker=browse&lid=LSTTVSEURNCSZ9E8MGCYNRWG8&fm=organic&iid=278666a7-c0ab-4146-8eda-f48af3b28932.TVSEURNCSZ9E8MGC.SEARCH,55SJ800T,,"3 Side, 1 Rear",4,"₹207,990",flipkart,LG,tv,"[""1 TV Unit""]"
"₹15,900",https://www.flipkart.com/lg-60cm-24-inch-hd-ready-led-tv/p/itmdwerdhbk4k9g7?pid=TVSDWEQZPHZJKHHS&srno=b_18_703&otracker=browse&lid=LSTTVSDWEQZPHZJKHHSSKCBUC&fm=organic&iid=f4998c57-d816-4558-a0ba-d75d8e32fa20.TVSDWEQZPHZJKHHS.SEARCH,24LB458A,,1 (Rear),1,,flipkart,LG,tv,"[""TV Unit"",""Conventional Remote""]"
"₹55,900",https://www.flipkart.com/lg-106cm-42-inch-full-hd-led-tv/p/itmdv44sghzekqwg?pid=TVSDV446JHAKPKSZ&srno=b_18_704&otracker=browse&lid=LSTTVSDV446JHAKPKSZ3KJMAK&fm=organic&iid=53508eb5-9e03-4033-a665-d30297eec751.TVSDV446JHAKPKSZ.SEARCH,42LB5610,,"HDMI 1.4, 1 (Side), 1 (Rear)",2,,flipkart,LG,tv,"[""TV Unit"",""Conventional Remote""]"
"₹47,370",https://www.flipkart.com/lg-106cm-42-inch-full-hd-led-tv/p/itme8h4hvdyurh9n?pid=TVSE8H4HZDGVPGTN&srno=b_19_721&otracker=browse&lid=LSTTVSE8H4HZDGVPGTNCRTRRR&fm=organic&iid=c9fbacb1-d45b-4e59-be58-f23c6a8b4be7.TVSE8H4HZDGVPGTN.SEARCH,42LF560T,,"1 (Side), 1 (Rear)",2,"₹51,900",flipkart,LG,tv,"[""TV Unit"",""Conventional Remote""]"
"₹59,990",https://www.flipkart.com/videocon-139-7cm-55-inch-full-hd-led-tv/p/itmee3gkcu9tkupz?pid=TVSEE3GKTMPPTFTN&srno=b_19_722&otracker=browse&lid=LSTTVSEE3GKTMPPTFTN3UDYQP&fm=organic&iid=ba8de261-b759-4440-b366-6df50c119874.TVSEE3GKTMPPTFTN.SEARCH,VMD55FH0Z,,Rear,2,,flipkart,Videocon,tv,"[""TV Unit"",""Remote Handset"",""Battery Cell"",""Users Guide Book""]"
"₹23,990",https://www.flipkart.com/videocon-81cm-32-inch-hd-ready-led-tv/p/itmdu7ycjdmgxbvm?pid=TVSDU4SFFP7CGHEC&srno=b_19_723&otracker=browse&lid=LSTTVSDU4SFFP7CGHECKNHNR5&fm=organic&iid=c818f852-436f-4ac5-b1f6-5cc1884bbf2c.TVSDU4SFFP7CGHEC.SEARCH,VKC32HH,,"HDMI 1.3, 2 (Side)",2,,flipkart,Videocon,tv,"[""TV Unit"",""Remote Handset"",""Battery Cell"",""Users Guide Book""]"
"₹10,999",https://www.flipkart.com/marq-flipkart-80cm-32-inch-hd-ready-led-tv/p/itmf3zygdx7bvczc?pid=TVSEWMCBXTP4PJ3J&srno=b_19_724&otracker=browse&lid=LSTTVSEWMCBXTP4PJ3JWCBONT&fm=organic&iid=REQ1c221d201b2b4bc6b5fc4961dafa24e8_1,32DSHD,OmniTechRetail (4.1),2 Rear,2,"₹16,499",flipkart,MarQ,tv,"[""Television, Remote, Wallmount Stand, 2 x AAA Batteries, 2 x Desktop Stand, 4 x Stand Support Crews, User Manual""]"
"₹70,990",https://www.flipkart.com/samsung-108cm-43-inch-ultra-hd-4k-curved-led-smart-tv/p/itmezheahrgnn8kq?pid=TVSEZHEAUMVZ9UUT&srno=b_19_725&otracker=browse&lid=LSTTVSEZHEAUMVZ9UUTYZKGNL&fm=organic&iid=3973d731-7090-47ab-851c-c0fbc6f85a4a.TVSEZHEAUMVZ9UUT.SEARCH,43KU6570,,Rear,3,"₹93,500",,Samsung,tv,"[""1 TV Unit"",""Remote Controller Model: TM1680A"",""Batteries"",""Samsung Smart Control"",""User Manual"",""Vesa Wall Mount Support"",""Mini Wall Support"",""Slim Gender Cable"",""Power Cable"",""E - Manual""]"
"₹208,830",https://www.flipkart.com/lg-139cm-55-inch-full-hd-curved-oled-smart-tv/p/itmeftv7emuacubx?pid=TVSEFQ3FZ5DHNEBN&srno=b_19_726&otracker=browse&lid=LSTTVSEFQ3FZ5DHNEBNKTNBXE&fm=organic&iid=032ea784-6b73-4120-a380-31e155f0ece2.TVSEFQ3FZ5DHNEBN.SEARCH,55EC930T,,Back,3,"₹269,900",,LG,tv,"[""1 TV Unit"",""Magic Remote: Built-in"",""No of 3D Glasses: 4 Basic Glasses""]"
"₹46,000",https://www.flipkart.com/vu-109cm-43-inch-ultra-hd-4k-led-smart-tv/p/itmexz3gwtzavubq?pid=TVSEXZ3GNQUQKW7S&srno=b_19_727&otracker=browse&lid=LSTTVSEXZ3GNQUQKW7SEGUOYN&fm=organic&iid=8944fcf9-cb02-4148-914d-8bd97a303110.TVSEXZ3GNQUQKW7S.SEARCH,43S6575,,"2 Left, 2 Back",4,,,Vu,tv,"[""TV Unit"",""IR/EN2B27 Remote Controller"",""2 AAA Size Batteries"",""Detachable Power Cord"",""Table Top Stand"",""Wall Mount Bracket""]"
"₹17,900",https://www.flipkart.com/sony-59-9cm-24-inch-hd-ready-led-tv/p/itme6vmpquc7dmf9?pid=TVSE6VMPKMCYPMMU&srno=b_19_728&otracker=browse&lid=LSTTVSE6VMPKMCYPMMUPKD0NN&fm=organic&iid=9c9b6353-e7b5-41a1-8b94-1da72864c504.TVSE6VMPKMCYPMMU.SEARCH,BRAVIA KLV-24P422C,,2 (Side),2,,,Sony,tv,"[""1 TV Unit"",""Remote Control: RMT-TX112P"",""Battery: RO3""]"
"₹12,020",https://www.flipkart.com/philips-56cm-22-inch-full-hd-led-tv/p/itme7dfy6ccfkhud?pid=TVSDU4SFBVQSCDY9&srno=b_19_729&otracker=browse&lid=LSTTVSDU4SFBVQSCDY9MQINBE&fm=organic&iid=6b334fb8-5491-483e-8745-5775f0d9b0ca.TVSDU4SFBVQSCDY9.SEARCH,22PFL3958/V7 A2,,1,1,"₹12,500",,Philips,tv,"[""TV Unit"",""2 x AAA Batteries"",""Remote Control"",""User Manual"",""Warranty Certificate"",""Power Cord"",""Safety / Legal Instructions"",""Table Top Stand"",""Wall Mounting Bracket""]"
"₹8,499",https://www.flipkart.com/marq-flipkart-61cm-24-inch-full-hd-led-tv/p/itmf3zxgnmgbyen8?pid=TVSEWMCBVHJJFFZX&srno=b_19_730&otracker=browse&lid=LSTTVSEWMCBVHJJFFZXB1Q1KK&fm=organic&iid=REQ1c221d201b2b4bc6b5fc4961dafa24e8_2,24DAFHD,OmniTechRetail (4.1),Rear,1,"₹11,499",,MarQ,tv,"[""Television, Remote, Wallmount Stand, 2 x AAA Batteries, 2 x Desktop Stand, 4 x Stand Support Crews, User Manual""]"
"₹15,730",https://www.flipkart.com/lg-60cm-24-inch-hd-ready-led-tv/p/itmeaz2hrtmzfqcp?pid=TVSEAZ2HG7MHJF8B&srno=b_19_731&otracker=browse&lid=LSTTVSEAZ2HG7MHJF8B3HK41X&fm=organic&iid=683f15bf-ec79-4170-8ee2-4ef7e0026ab0.TVSEAZ2HG7MHJF8B.SEARCH,24LF515A,,Rear,1,"₹16,900",,LG,tv,"[""1 TV Unit"",""Remote""]"
"₹14,500",https://www.flipkart.com/lg-60cm-24-inch-hd-ready-led-tv/p/itme8zyy2k3heta3?pid=TVSE8ZYYVMTGYCAT&srno=b_19_732&otracker=browse&lid=LSTTVSE8ZYYVMTGYCATSV5NCD&fm=organic&iid=88a6ba6f-d12d-406a-b9f3-6a1f0dc42eda.TVSE8ZYYVMTGYCAT.SEARCH,24LF454A,,Rear,1,,,LG,tv,"[""TV Unit"",""Remote""]"
"₹13,020",https://www.flipkart.com/lg-55cm-22-inch-hd-ready-led-tv/p/itme8ezsqzgmxf7y?pid=TVSE8EZSCQJFARXZ&srno=b_19_733&otracker=browse&lid=LSTTVSE8EZSCQJFARXZSJWNPU&fm=organic&iid=c8da51ec-df30-43db-8df3-98ab9622ff69.TVSE8EZSCQJFARXZ.SEARCH,22LF454A,,Rear,1,"₹13,500",,LG,tv,"[""TV Unit"",""Remote""]"
"₹11,999",https://www.flipkart.com/polaroid-80cm-31-5-inch-hd-ready-led-tv/p/itmffrm3knqkne6e?pid=TVSFFRM3ZHYXBSQN&srno=b_19_734&otracker=browse&lid=LSTTVSFFRM3ZHYXBSQNURYQFF&fm=organic&iid=REQ1c221d201b2b4bc6b5fc4961dafa24e8_3,LEDPO32A,LAPPYMASTER (3.6),2 Bottom Side,2,"₹15,999",,Polaroid,tv,"[""1 TV Unit"",""Manual"",""Remote Control"",""Adapter""]"
"₹31,999",https://www.flipkart.com/lg-80cm-32-inch-full-hd-led-smart-tv/p/itmejhz2yacn7gmh?pid=TVSEJHZ2QYVHSNQN&srno=b_19_735&otracker=browse&lid=LSTTVSEJHZ2QYVHSNQN8TJMZY&fm=organic&iid=5b953bb8-defb-4872-995d-53e888178887.TVSEJHZ2QYVHSNQN.SEARCH,32LH604T,,"2 (Side), 1 (Rear)",2,"₹38,500",,LG,tv,"[""TV Unit"",""Magic Remote: Built-in""]"
"₹53,180",https://www.flipkart.com/haier-140cm-55-inch-full-hd-led-tv/p/itmehfrauyrbbffp?pid=TVSEHFRAVY2ERKUN&srno=b_19_736&otracker=browse&lid=LSTTVSEHFRAVY2ERKUNIK6NGZ&fm=organic&iid=bfcc1ad4-4493-477c-aa9b-18b5fef229e6.TVSEHFRAVY2ERKUN.SEARCH,LE55M600,,Back,2,"₹64,990",,Haier,tv,"[""TV Unit"",""Remote Control"",""User Manual""]"
"₹12,390",https://www.flipkart.com/lg-54-7cm-22-inch-full-hd-led-tv/p/itmecst6jg6zghhh?pid=TVSECST6QGJGM3MP&srno=b_19_737&otracker=browse&lid=LSTTVSECST6QGJGM3MPV21ZBT&fm=organic&iid=41ef8029-cc5c-4a84-a898-1b8f94eeb2d1.TVSECST6QGJGM3MP.SEARCH,22LF430A,,Rear,1,"₹12,900",,LG,tv,"[""1 TV Unit"",""Conventional Remote""]"
